companyName,industry,invoiceCategory,revenue,invoiceAmount,vendorHistoryMonths,lineItems,daysSinceReceived,previousInvoices,amountDeviation,hasPurchaseOrder,paymentStatus,duplicateCheck
Alpha Inc 1778,retail,services,84217.49,13662.82,82,2,70,94,-3.8,0,rejected,False
Nexus Corp 1779,retail,consulting,38226.36,3028.22,25,7,27,106,6.15,1,approved,False
Zen Holdings 1780,manufacturing,services,145442.97,35482.89,62,19,51,90,23.68,0,rejected,False
Omega LLC 1781,technology,services,29546.12,3314.06,61,21,36,85,-4.08,0,approved,False
Apex Group 1782,healthcare,services,37540.71,2152.4,72,19,27,187,8.26,1,approved,False
Nexus Inc 1783,retail,maintenance,221713.25,7285.62,17,12,17,57,13.17,1,approved,False
Core Holdings 1784,technology,maintenance,119954.23,19950.73,30,17,3,191,-2.95,1,approved,False
Alpha Tech 1785,technology,equipment,44962.88,11068.84,88,23,67,130,17.23,1,pending,False
Vertex Corp 1786,services,consulting,75350.4,17031.66,111,2,73,192,18.03,1,pending,False
Delta Solutions 1787,retail,consulting,67767.21,12298.67,2,22,58,122,20.71,1,pending,False
Flux Inc 1788,healthcare,consulting,10000.0,2478.38,50,18,21,163,6.88,1,approved,False
Nexus LLC 1789,services,equipment,28993.32,5400.02,105,10,1,97,35.4,1,approved,True
Omega LLC 1790,technology,maintenance,57487.49,5635.37,35,11,56,92,-9.23,0,approved,False
Peak Inc 1791,healthcare,consulting,45013.19,7124.7,54,11,17,51,31.86,1,approved,False
Prime Corp 1792,retail,services,72961.13,2797.79,108,4,49,42,11.52,1,approved,False
Gamma Solutions 1793,technology,supplies,147795.65,10491.57,116,6,87,7,20.11,1,pending,False
Nova Solutions 1794,healthcare,maintenance,46294.17,5371.71,78,8,0,76,-4.8,0,approved,False
Zen Tech 1795,services,equipment,25690.49,1706.32,83,1,51,197,12.67,0,approved,True
Beta Tech 1796,retail,supplies,77643.36,18580.46,74,13,89,187,21.4,0,rejected,False
Nexus Group 1797,manufacturing,maintenance,46106.14,11479.85,34,12,30,138,-16.31,1,approved,False
Beta Corp 1798,retail,consulting,52846.63,5565.56,106,8,73,72,-2.45,1,approved,False
Prime Corp 1799,manufacturing,equipment,47409.65,8681.78,5,5,74,104,-32.12,1,rejected,False
Beta Group 1800,manufacturing,equipment,359859.96,40947.48,7,24,43,151,-2.67,0,approved,False
Prime Tech 1801,manufacturing,services,10000.0,520.87,72,17,27,0,-12.24,1,approved,False
Vertex Inc 1802,manufacturing,supplies,43885.22,4278.51,100,12,61,184,-3.27,1,approved,False
Omega Inc 1803,technology,equipment,59697.7,4398.26,97,18,55,174,43.85,1,approved,False
Delta Group 1804,healthcare,maintenance,32051.08,3059.53,81,9,42,194,25.77,1,approved,False
Vertex Tech 1805,healthcare,supplies,122990.29,8542.29,45,6,17,18,-21.59,0,pending,False
Nexus Group 1806,healthcare,services,114760.9,5260.57,43,17,67,189,8.34,1,approved,False
Peak Solutions 1807,technology,equipment,57629.87,4034.58,51,19,19,122,11.98,1,approved,False
Delta Group 1808,retail,maintenance,48216.71,11009.04,31,16,12,111,-5.07,1,approved,False
Prime LLC 1809,retail,equipment,54744.63,2167.94,50,14,6,35,2.67,1,approved,False
Apex Group 1810,technology,supplies,55059.55,5213.81,13,1,40,98,4.14,1,approved,False
Alpha Solutions 1811,technology,consulting,56235.39,7959.75,39,16,10,72,-20.2,1,approved,False
Nexus Solutions 1812,retail,consulting,51513.58,5230.58,112,15,30,197,-15.47,0,pending,False
Vertex Group 1813,healthcare,supplies,73273.88,10188.71,85,10,21,67,2.58,1,approved,False
Alpha Inc 1814,technology,maintenance,109378.5,3279.89,17,6,41,43,1.49,1,approved,False
Flux Corp 1815,services,equipment,22377.07,3785.55,35,24,69,189,-10.63,1,rejected,False
Prime Corp 1816,manufacturing,services,25834.57,3864.86,31,10,40,37,-11.92,1,approved,False
Omega Corp 1817,healthcare,equipment,14782.3,2610.88,34,7,50,180,-1.35,1,approved,False
Beta Inc 1818,manufacturing,maintenance,119744.78,18017.91,83,17,12,192,13.29,1,approved,False
Prime Holdings 1819,manufacturing,supplies,73149.36,8830.43,107,12,10,61,-1.15,1,approved,False
Omega Solutions 1820,manufacturing,equipment,89698.92,9017.66,85,14,87,137,24.34,1,pending,False
Nova Solutions 1821,services,consulting,19080.1,1375.3,59,16,55,159,-10.44,1,approved,False
Prime Solutions 1822,manufacturing,consulting,249685.77,33711.47,20,9,1,107,2.9,0,approved,False
Vertex Tech 1823,manufacturing,maintenance,36787.72,956.19,18,4,50,139,-5.31,1,approved,False
Core Tech 1824,manufacturing,services,68498.33,6541.27,97,5,0,26,8.82,1,approved,False
Peak Inc 1825,healthcare,equipment,118599.52,20862.92,81,23,6,103,-11.72,1,approved,True
Vertex Inc 1826,technology,equipment,27184.88,1223.45,61,13,33,102,28.91,1,approved,False
Apex Inc 1827,manufacturing,services,38674.68,1332.92,69,11,59,113,-25.36,1,approved,False
Zen Tech 1828,manufacturing,consulting,69101.89,11747.4,101,8,55,188,25.73,1,approved,False
Flux Corp 1829,services,services,500000.0,55744.09,97,18,71,164,1.35,0,pending,False
Delta LLC 1830,manufacturing,equipment,76183.47,15573.41,11,22,16,120,8.29,1,pending,False
Beta Group 1831,manufacturing,supplies,216444.39,50990.31,48,19,17,80,20.02,0,approved,False
Alpha Holdings 1832,services,services,157084.4,37719.0,6,13,47,80,12.86,1,approved,False
Core Holdings 1833,manufacturing,maintenance,80370.95,9474.64,46,12,78,4,-10.95,0,rejected,False
Nexus Solutions 1834,technology,supplies,27136.73,2192.52,76,21,65,110,9.0,1,approved,False
Delta Holdings 1835,technology,supplies,139776.9,22361.67,25,21,60,50,28.01,0,pending,False
Flux Solutions 1836,technology,maintenance,18061.03,2970.76,18,10,8,177,-13.31,1,approved,False
Peak Corp 1837,technology,maintenance,215496.53,35155.96,59,24,79,154,31.78,1,pending,False
Apex Tech 1838,retail,services,70263.25,6605.38,63,20,88,182,5.79,1,approved,False
Beta Holdings 1839,healthcare,supplies,10000.0,500.0,85,21,52,199,-6.5,1,rejected,False
Prime Inc 1840,healthcare,consulting,45596.91,3114.32,2,2,30,80,-13.4,1,pending,False
Omega Tech 1841,technology,consulting,101028.53,5608.75,30,4,59,85,-3.35,0,approved,False
Core Tech 1842,manufacturing,maintenance,49532.33,2402.17,93,8,57,121,-29.33,1,rejected,False
Apex Solutions 1843,technology,equipment,106085.92,24722.81,82,19,83,86,-6.23,1,approved,False
Core Tech 1844,services,services,30332.67,703.26,108,2,9,55,-3.94,0,rejected,False
Omega LLC 1845,technology,maintenance,21061.75,3336.76,97,2,46,141,-16.12,1,approved,False
Alpha Inc 1846,manufacturing,services,56547.92,13453.82,100,1,63,90,11.22,1,pending,False
Beta Inc 1847,retail,services,61405.37,6313.22,61,5,31,188,-3.28,1,approved,False
Omega Tech 1848,manufacturing,consulting,45310.43,6399.31,115,23,75,43,-9.54,1,approved,False
Nova Solutions 1849,retail,consulting,159824.71,28773.28,50,18,5,88,-4.88,1,approved,True
Flux Tech 1850,healthcare,services,30328.23,2818.98,108,18,9,106,5.33,1,approved,False
Prime Solutions 1851,technology,services,76920.87,9988.94,47,8,71,181,1.1,1,approved,True
Nova Holdings 1852,services,equipment,63220.0,13145.57,53,16,11,115,-10.51,1,approved,False
Flux Corp 1853,manufacturing,supplies,17233.79,3299.1,82,19,37,13,1.88,1,approved,False
Alpha Inc 1854,healthcare,consulting,20843.05,4292.49,48,13,25,67,-0.76,0,approved,False
Zen Group 1855,services,equipment,60447.4,14935.84,18,21,61,177,-17.09,1,pending,False
Delta Solutions 1856,services,equipment,292131.7,30725.04,107,14,1,54,-4.33,1,approved,False
Alpha Inc 1857,technology,equipment,95169.6,18256.48,54,8,32,68,8.69,1,approved,False
Apex Tech 1858,retail,supplies,15055.4,2388.4,111,16,88,30,8.58,1,approved,False
Zen Holdings 1859,retail,supplies,10000.0,1733.19,48,23,33,143,-3.45,0,approved,False
Peak LLC 1860,retail,consulting,107628.73,20467.86,116,20,53,27,10.15,0,pending,False
Apex Tech 1861,manufacturing,equipment,55438.48,10668.48,72,12,88,73,-14.7,1,approved,False
Zen Holdings 1862,services,equipment,149195.5,33378.22,92,15,54,142,-14.23,1,approved,False
Beta Solutions 1863,services,equipment,29596.92,2969.87,90,24,67,179,-3.77,1,approved,True
Nova LLC 1864,manufacturing,supplies,79234.73,13493.73,25,18,86,44,22.46,1,pending,False
Peak LLC 1865,manufacturing,maintenance,117823.0,9952.13,98,13,55,66,2.45,1,approved,False
Core Corp 1866,services,equipment,41857.62,6561.22,113,7,74,23,-4.13,1,approved,False
Gamma Group 1867,services,consulting,42579.64,8208.09,79,22,45,87,23.16,1,approved,False
Vertex Solutions 1868,technology,maintenance,61096.52,12337.24,113,24,73,199,-4.3,1,approved,False
Nova Tech 1869,manufacturing,maintenance,92423.92,10779.28,101,2,57,60,33.52,1,approved,False
Delta Tech 1870,services,consulting,59191.47,8109.57,80,1,30,51,-7.67,1,approved,False
Nova Corp 1871,retail,consulting,130508.95,12631.37,57,3,50,79,-15.18,1,approved,False
Alpha Tech 1872,retail,equipment,41375.82,2436.14,103,10,30,179,-2.5,0,approved,False
Core Inc 1873,services,consulting,20687.48,1653.32,23,4,35,109,-3.74,1,approved,False
Vertex Corp 1874,services,supplies,291146.05,66902.89,67,22,26,121,-12.12,1,approved,False
Omega Solutions 1875,services,consulting,36912.04,3361.32,98,22,44,156,39.03,1,approved,False
Alpha Tech 1876,healthcare,services,37996.39,9278.51,113,5,31,143,4.78,1,approved,False
Peak Tech 1877,retail,maintenance,56803.73,4290.95,32,20,56,119,6.96,1,approved,False
Flux Solutions 1878,retail,supplies,63180.11,11770.86,12,4,33,112,-6.93,0,approved,False
Delta Inc 1879,manufacturing,consulting,43943.2,6679.27,40,19,44,106,-8.67,1,approved,True
Delta Inc 1880,manufacturing,services,59044.87,10644.62,103,9,12,36,15.38,1,approved,False
Peak Corp 1881,manufacturing,services,57999.53,9750.32,63,1,34,82,-25.14,1,approved,False
Nova Holdings 1882,manufacturing,maintenance,68861.7,12570.85,7,11,32,169,-17.14,1,approved,False
Prime Group 1883,retail,maintenance,10000.0,2282.76,15,20,86,7,-3.71,1,approved,False
Delta Corp 1884,healthcare,supplies,269601.72,40331.87,41,23,40,165,20.27,1,approved,False
Vertex Group 1885,retail,services,53218.93,1894.87,41,3,1,113,-5.62,1,approved,False
Core Group 1886,retail,maintenance,95272.65,7839.97,17,21,27,69,6.24,1,approved,False
Nova Solutions 1887,technology,maintenance,19880.98,3636.04,59,8,65,22,0.42,1,approved,False
Nova LLC 1888,technology,services,41076.84,5489.39,58,12,14,152,19.44,1,approved,False
Flux LLC 1889,services,consulting,34966.55,5110.95,24,3,14,0,-23.77,0,pending,False
Peak Holdings 1890,retail,supplies,194032.12,30504.47,28,24,33,108,11.04,0,pending,False
Alpha Holdings 1891,technology,consulting,37471.99,4047.15,80,19,32,32,-2.98,1,approved,False
Flux Inc 1892,healthcare,equipment,109805.29,21741.01,114,16,43,181,13.87,1,pending,False
Nexus Corp 1893,manufacturing,services,35584.44,6633.4,119,18,3,36,-12.29,1,approved,False
Gamma Tech 1894,technology,supplies,41685.34,7682.14,67,21,64,160,0.37,1,pending,True
Flux Solutions 1895,retail,equipment,49195.62,9077.64,5,4,19,114,-1.54,0,pending,True
Core Inc 1896,technology,consulting,167221.76,37588.5,107,6,64,8,-15.04,1,pending,False
Apex Group 1897,healthcare,services,13201.92,2071.91,114,1,50,144,-19.21,1,approved,False
Beta Holdings 1898,retail,maintenance,20899.26,5066.54,34,12,18,175,-8.71,1,approved,False
Beta Corp 1899,technology,consulting,12608.87,597.84,48,12,42,44,1.95,0,approved,False
Gamma Inc 1900,technology,maintenance,25084.32,4147.71,4,1,3,193,-11.35,1,pending,False
Beta Tech 1901,manufacturing,maintenance,31279.55,5783.37,96,16,63,159,-4.95,1,approved,False
Flux Group 1902,technology,services,16455.5,2135.28,93,1,27,148,-28.29,1,approved,False
Nova Inc 1903,services,services,33279.0,2871.58,3,20,34,67,-5.56,0,pending,False
Vertex Solutions 1904,technology,consulting,11946.92,1750.33,84,17,14,23,15.35,1,approved,False
Zen Group 1905,manufacturing,services,26518.8,2755.09,50,20,32,85,10.58,1,approved,False
Alpha Holdings 1906,retail,services,156425.68,35836.9,65,3,35,161,-1.3,1,approved,False
Apex LLC 1907,retail,equipment,82691.36,8439.67,26,21,20,117,3.65,1,approved,False
Omega Corp 1908,technology,maintenance,69562.03,4202.42,98,14,88,129,-12.42,0,rejected,False
Nexus Inc 1909,services,consulting,26843.45,4095.49,49,21,25,156,24.37,1,approved,False
Flux Tech 1910,services,equipment,17520.59,1946.16,100,17,16,67,31.02,1,approved,False
Alpha Holdings 1911,technology,services,24068.88,1012.25,18,16,49,7,2.47,1,approved,False
Alpha Solutions 1912,technology,supplies,57839.78,8670.98,70,1,28,176,38.86,1,approved,False
Prime Corp 1913,services,consulting,119915.36,17232.4,37,17,40,122,-10.2,1,approved,True
Zen Solutions 1914,manufacturing,services,123240.61,7374.14,115,11,65,113,-18.77,1,pending,False
Nexus Group 1915,technology,equipment,99159.99,15613.41,67,21,7,114,-10.64,1,approved,False
Vertex Holdings 1916,technology,services,33188.36,4994.6,86,17,45,170,-3.29,0,approved,False
Prime LLC 1917,healthcare,supplies,61061.69,12085.99,11,2,1,153,34.68,1,rejected,False
Omega Holdings 1918,healthcare,supplies,46301.33,4776.5,81,22,3,134,-4.22,1,approved,False
Zen Corp 1919,manufacturing,consulting,50972.84,3935.85,13,2,8,156,-12.89,1,approved,False
Nova Corp 1920,services,maintenance,305499.16,72947.27,44,8,14,57,-13.48,1,approved,False
Nova Solutions 1921,manufacturing,services,14623.72,2180.1,27,6,31,142,17.1,1,approved,False
Peak Corp 1922,retail,consulting,49625.42,1302.28,1,24,84,195,14.96,1,pending,False
Zen Corp 1923,manufacturing,consulting,157849.78,32953.3,70,4,81,46,-7.28,1,approved,False
Alpha Tech 1924,retail,maintenance,18532.6,1209.33,29,21,9,114,-28.14,1,approved,False
Alpha Inc 1925,technology,maintenance,35774.91,7183.19,61,6,89,136,-16.93,1,pending,True
Beta Holdings 1926,technology,services,39213.22,7144.15,91,16,57,103,25.82,1,approved,False
Prime Solutions 1927,retail,consulting,50079.56,12160.68,22,3,49,193,10.33,1,approved,False
Vertex Solutions 1928,healthcare,equipment,16701.17,4043.07,85,10,71,80,0.98,1,approved,False
Apex Corp 1929,technology,services,96396.85,8011.97,36,15,43,43,28.03,1,approved,False
Nexus Group 1930,retail,supplies,102030.78,20026.95,40,18,23,27,29.37,0,rejected,False
Delta Group 1931,manufacturing,maintenance,89922.21,8351.68,69,21,47,169,-0.54,1,approved,False
Nova LLC 1932,manufacturing,equipment,29842.86,4915.58,75,20,65,137,-0.26,1,approved,False
Apex Solutions 1933,healthcare,supplies,64164.71,10104.76,78,13,61,115,-8.73,0,approved,True
Gamma Tech 1934,services,supplies,29156.93,948.91,24,8,15,86,-4.27,1,rejected,False
Alpha Inc 1935,healthcare,maintenance,45886.34,972.41,69,7,84,81,-22.29,0,rejected,False
Peak Inc 1936,technology,supplies,335297.79,11160.63,32,24,25,186,-22.36,1,approved,False
Zen Solutions 1937,manufacturing,services,64637.91,3194.84,33,15,73,136,-25.84,1,pending,False
Apex Group 1938,manufacturing,equipment,23155.29,1835.29,113,22,28,193,16.27,1,approved,False
Vertex Solutions 1939,technology,maintenance,69166.25,15811.38,13,11,5,160,-23.42,1,approved,False
Core Corp 1940,technology,services,20303.8,2828.03,50,12,89,153,29.25,0,pending,False
Core Corp 1941,technology,supplies,22943.54,4664.08,53,20,52,110,-10.96,1,approved,False
Delta Holdings 1942,manufacturing,equipment,26032.51,5540.02,30,18,19,48,26.06,1,approved,False
Nova Tech 1943,retail,services,41963.37,7932.63,94,5,0,130,-5.48,1,approved,True
Vertex Corp 1944,technology,consulting,126699.73,13939.32,58,13,11,143,-23.49,0,pending,False
Nexus Tech 1945,services,supplies,95103.26,20797.91,86,6,15,104,19.26,1,approved,False
Beta LLC 1946,services,services,90980.12,17347.31,47,19,83,4,21.03,1,approved,False
Vertex Corp 1947,technology,supplies,24856.15,4745.66,107,1,15,192,-13.59,1,approved,False
Alpha Group 1948,services,maintenance,38830.0,8828.47,87,20,14,165,-4.97,1,approved,False
Vertex Inc 1949,technology,maintenance,74429.0,11736.9,40,23,75,70,-13.59,1,approved,False
Zen Holdings 1950,services,equipment,36219.18,5127.63,115,1,79,98,-1.81,1,approved,False
Gamma LLC 1951,services,equipment,47920.89,10769.62,103,16,18,24,1.62,1,approved,False
Core Group 1952,technology,maintenance,85228.14,10613.14,71,2,58,187,-5.27,1,approved,True
Delta Inc 1953,healthcare,services,45296.36,9361.0,2,9,48,46,-27.28,1,pending,False
Prime Solutions 1954,services,consulting,71743.15,2323.38,71,9,51,75,-8.71,1,approved,False
Nova Tech 1955,services,consulting,214096.64,4345.45,83,13,28,85,10.55,1,approved,False
Peak LLC 1956,services,consulting,52183.05,7384.28,44,23,67,52,-3.13,1,approved,False
Peak Group 1957,manufacturing,supplies,153809.52,5680.3,18,12,79,126,-4.91,0,rejected,False
Zen Tech 1958,technology,consulting,93666.52,22911.29,68,10,65,199,-13.96,1,pending,False
Flux Corp 1959,services,consulting,18512.59,500.0,96,3,81,171,-9.15,1,approved,False
Beta Solutions 1960,manufacturing,maintenance,24792.35,4590.91,39,22,9,106,21.13,1,approved,False
Flux Group 1961,manufacturing,services,30733.95,2335.12,55,8,59,26,-17.1,0,pending,False
Delta Tech 1962,retail,consulting,30216.16,7328.53,1,12,89,172,10.81,1,pending,False
Apex LLC 1963,manufacturing,maintenance,55701.83,6002.13,84,3,48,51,0.71,1,approved,False
Nova LLC 1964,technology,supplies,97901.31,2572.38,104,7,84,182,3.67,1,approved,False
Delta LLC 1965,healthcare,consulting,163427.82,4281.03,93,14,31,79,-10.99,1,approved,False
Peak Corp 1966,technology,services,76614.38,11283.45,52,22,80,103,-5.28,0,rejected,False
Nova Inc 1967,healthcare,consulting,41917.4,10351.24,6,8,84,87,-0.09,1,rejected,False
Peak Tech 1968,services,consulting,11318.65,2777.01,59,14,56,91,-7.81,0,approved,False
Flux Inc 1969,manufacturing,services,63352.63,6181.49,112,22,63,32,4.97,1,approved,False
Prime Corp 1970,manufacturing,services,61121.33,8008.23,10,9,47,110,6.86,0,rejected,False
Nova Inc 1971,retail,consulting,69309.9,2987.59,26,8,28,80,32.59,1,approved,False
Prime LLC 1972,services,supplies,322865.87,45233.73,100,2,48,169,4.17,1,approved,False
Peak Group 1973,healthcare,equipment,161535.02,25511.45,68,22,86,95,-28.68,1,pending,False
Vertex Corp 1974,retail,services,112201.17,8722.99,21,3,1,192,17.45,1,approved,False
Vertex Solutions 1975,technology,maintenance,27731.89,4458.91,3,6,18,59,-3.06,1,approved,False
Peak Solutions 1976,technology,equipment,39719.76,9013.58,49,4,44,65,30.18,1,approved,False
Alpha Inc 1977,manufacturing,maintenance,55499.22,1122.18,71,17,30,7,22.06,0,rejected,False
Alpha Solutions 1978,services,services,32198.47,2339.37,100,9,56,147,-7.58,1,approved,False
Omega LLC 1979,healthcare,supplies,89354.92,6101.29,106,17,32,14,10.83,1,approved,False
Core LLC 1980,technology,consulting,79660.34,3863.03,55,15,59,57,-8.91,1,pending,False
Core Tech 1981,services,consulting,25068.16,1459.05,51,1,9,182,0.04,1,approved,True
Omega Tech 1982,retail,consulting,155975.37,25573.7,111,8,29,122,10.14,1,approved,False
Prime LLC 1983,services,maintenance,64980.87,2834.45,93,1,62,111,16.7,1,pending,False
Nexus Group 1984,technology,maintenance,15014.07,2850.61,25,2,42,160,13.43,0,pending,False
Beta LLC 1985,manufacturing,services,57464.68,12872.96,82,12,64,154,1.12,1,approved,False
Flux Group 1986,services,supplies,74979.14,17478.77,86,7,57,177,37.25,0,pending,False
Prime Holdings 1987,retail,maintenance,130383.3,22405.12,28,3,29,133,-5.48,1,approved,False
Gamma Corp 1988,healthcare,equipment,45707.55,2989.33,117,10,38,89,-24.11,1,approved,False
Apex Tech 1989,services,maintenance,116116.66,4600.33,36,11,86,26,-21.22,1,rejected,False
Beta Solutions 1990,technology,equipment,69543.91,5102.14,66,24,86,73,22.11,1,pending,False
Vertex Corp 1991,technology,services,20909.45,5044.41,59,16,3,141,-1.15,1,approved,False
Beta Tech 1992,healthcare,equipment,19300.12,4657.88,83,10,63,50,2.39,1,approved,True
Beta Solutions 1993,retail,maintenance,146979.43,15850.46,108,12,44,134,-8.14,1,rejected,False
Flux LLC 1994,technology,consulting,155871.52,14797.2,47,3,0,26,-6.79,1,approved,False
Omega Group 1995,manufacturing,services,77522.8,10644.07,46,10,57,12,-11.81,1,approved,False
Prime Tech 1996,healthcare,supplies,198107.56,17252.84,90,14,2,72,7.07,1,approved,False
Core Tech 1997,retail,maintenance,139425.81,34204.27,114,1,28,45,-1.46,1,approved,False
Delta Inc 1998,retail,maintenance,103456.13,7333.07,109,23,62,174,6.53,1,approved,False
Delta Holdings 1999,services,consulting,28881.33,3029.73,90,13,73,75,5.09,1,approved,False
Alpha Tech 2000,manufacturing,services,239220.98,28408.76,84,19,37,83,-6.39,1,approved,False
